Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIN,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Anthony Edwards,2021-11-12,32,9,3,1,1,0.0,0.364,0.2,0.409,20.8,-12.0,5,0.0,59.0,90.0,-0.3,11,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,6.0,3.3,1.6,3.4,0.4153,0.2921,0.5797,29.76,95.7,108.5,14.65,1.02083
Anthony Edwards,2021-11-13,34,21,11,3,0,0.0,0.409,0.333,0.459,31.9,-5.7,4,0.5,85.0,127.0,11.0,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,6.2,3.1,1.5,3.7,0.4198,0.2879,0.6296999999999999,30.45,94.2,112.4,14.3,1.06784
Anthony Edwards,2021-11-15,39,9,12,6,1,3.0,0.182,0.167,0.33,20.9,-2.4,6,0.667,69.0,94.0,5.4,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,6.5,3.4,1.5,4.0,0.3945,0.2682,0.5964,29.620000000000005,90.7,110.8,13.13,0.839425
Anthony Edwards,2021-11-17,40,26,5,1,0,1.0,0.458,0.4,0.542,28.4,-1.1,1,0.0,112.0,111.0,14.3,14,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.3,6.3,3.2,1.4,3.9,0.4028,0.2882,0.5131,28.880000000000003,92.0,111.0,13.14,1.00801
Anthony Edwards,2021-11-18,33,13,5,6,2,2.0,0.455,0.375,0.591,20.9,3.2,4,0.0,108.0,95.0,11.6,15,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.2,5.7,3.7,1.6,4.0,0.4166999999999999,0.3257,0.4131,28.12,95.1,110.5,13.77,0.969032
Anthony Edwards,2021-11-20,26,23,0,2,0,0.0,0.8,0.833,1.057,18.8,13.8,1,1.0,193.0,112.0,18.4,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,5.1,3.6,1.4,3.9,0.4512,0.384,0.4631,27.130000000000003,104.0,110.0,14.0,1.08189
Anthony Edwards,2021-11-22,33,18,7,1,3,1.0,0.375,0.333,0.495,24.9,2.0,3,0.6,99.0,95.0,12.3,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,5.5,3.1,1.4,3.6,0.4363,0.3873,0.4231,26.57,103.1,107.3,13.18,1.08518
Anthony Edwards,2021-11-24,43,33,14,6,3,1.0,0.481,0.4,0.601,30.5,9.4,5,1.0,111.0,95.0,25.2,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,6.8,3.4,1.5,3.9,0.4526,0.4023,0.5231,26.34,106.8,106.8,15.01,0.961212
Anthony Edwards,2021-11-26,28,11,5,2,1,0.0,0.444,0.25,0.533,17.9,-6.4,2,0.667,101.0,132.0,7.4,19,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,6.8,3.3,1.3,3.7,0.4561,0.3829,0.5184,25.14,106.5,107.7,14.13,0.971898
Anthony Edwards,2021-11-27,48,19,6,7,3,1.0,0.381,0.125,0.434,25.4,-0.2,4,1.0,92.0,104.0,13.5,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,6.8,3.5,1.4,3.5,0.4349,0.3416,0.5434,24.04,102.9,105.5,11.88,1.12159
Anthony Edwards,2021-11-29,39,21,9,5,3,0.0,0.368,0.286,0.485,24.8,4.5,0,0.833,110.0,94.0,18.5,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,7.4,3.9,1.6,3.0,0.4352999999999999,0.3501999999999999,0.6267,24.44,108.0,105.9,13.76,1.16803
Anthony Edwards,2021-12-01,38,25,3,3,1,1.0,0.412,0.444,0.609,26.4,4.8,3,0.875,115.0,120.0,17.2,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.8,6.6,3.9,1.7,2.9,0.4356,0.3613,0.6642,23.89,111.0,105.2,14.38,1.23552
Anthony Edwards,2021-12-03,37,19,2,4,3,0.0,0.438,0.143,0.535,28.3,-3.9,8,1.0,81.0,107.0,8.6,23,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,5.6,3.7,1.9,3.1,0.4612,0.3589,0.6975,24.630000000000003,112.2,106.5,14.7,1.13067
Anthony Edwards,2021-12-06,40,20,1,7,2,3.0,0.316,0.333,0.462,26.9,-1.0,4,1.0,98.0,127.0,14.0,24,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,5.2,4.3,2.1,3.4,0.4469999999999999,0.3522,0.7975,24.48,110.8,108.1,14.669999999999998,1.2945
Anthony Edwards,2021-12-08,34,18,2,5,1,0.0,0.438,0.5,0.533,21.6,0.6,1,0.0,110.0,136.0,11.7,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.7,4.9,4.2,2.0,3.1,0.4453,0.3647,0.7975,24.55,111.0,112.2,14.679999999999998,1.11383
Anthony Edwards,2021-12-10,33,13,4,2,2,1.0,0.353,0.125,0.382,24.9,-7.1,3,0.0,71.0,117.0,5.8,26,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,5.3,4.2,2.2,3.3,0.4005999999999999,0.2939,0.6975,25.16,98.8,112.7,13.419999999999998,0.921959
Anthony Edwards,2021-12-12,29,24,4,3,1,0.0,0.538,0.286,0.708,26.9,6.2,2,0.889,134.0,111.0,18.0,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.3,5.0,4.4,2.0,3.2,0.4168999999999999,0.2892,0.7263999999999999,25.36,102.3,114.3,13.99,1.00959
Anthony Edwards,2021-12-15,34,38,5,1,1,1.0,0.667,0.714,0.905,31.0,18.8,2,0.0,148.0,109.0,30.0,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,4.1,3.9,1.8,2.9,0.4355,0.3206,0.6264,25.41,106.0,115.7,14.47,1.03058
Anthony Edwards,2021-12-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,3.6,3.7,1.7,2.7,0.3911,0.2956,0.5597,23.62,95.9,102.5,13.73,0.955773
Anthony Edwards,2021-12-19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,3.0,3.0,1.4,2.3,0.353,0.2831,0.4596999999999999,21.08,86.7,92.1,12.38,0.983343
Anthony Edwards,2021-12-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,2.1,2.5,1.1,2.3,0.3162,0.2545,0.3763999999999999,18.6,75.7,82.7,10.529999999999998,1.1552
Anthony Edwards,2021-12-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.2,1.8,2.2,1.0,2.0,0.275,0.2101,0.2889,15.96,64.2,70.7,8.809999999999999,0.945101
Anthony Edwards,2021-12-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,1.6,1.8,0.7,1.2,0.2312,0.1958,0.1889,13.13,56.1,60.0,7.95,1.14021
Anthony Edwards,2021-12-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.5,1.1,0.5,0.8,0.1996,0.1625,0.0889,10.44,46.3,47.3,6.55,0.918933
Anthony Edwards,2021-12-31,32,26,3,2,0,0.0,0.429,0.4,0.56,34.1,-2.5,2,0.8,106.0,126.0,12.4,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.1,1.6,0.8,0.4,0.9,0.1987,0.1525,0.1689,11.69,45.9,46.3,6.62,1.0521
Anthony Edwards,2022-01-02,38,18,7,4,1,1.0,0.368,0.0,0.416,31.0,-10.0,8,0.667,78.0,111.0,4.9,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1.9,1.0,0.3,1.4,0.2002,0.1399999999999999,0.2355999999999999,12.3,46.6,45.7,6.529999999999999,1.03883
Anthony Edwards,2022-01-03,33,28,2,4,1,1.0,0.647,0.5,0.803,27.5,7.8,4,1.0,126.0,105.0,21.2,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.7,1.1,0.3,1.6,0.2110999999999999,0.1614,0.2467,12.36,45.8,45.1,6.85,1.09641
Anthony Edwards,2022-01-05,32,22,5,2,5,0.0,0.471,0.4,0.6,26.2,12.3,2,0.667,114.0,85.0,18.4,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.7,1.2,0.7,1.6,0.1915,0.13,0.3134,11.88,42.4,42.7,5.69,0.996852
Anthony Edwards,2022-01-07,29,24,6,7,1,1.0,0.563,0.667,0.75,22.5,14.7,0,0.0,153.0,101.0,24.4,39,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,2.3,1.9,0.8,1.6,0.2477999999999999,0.1967,0.3134,14.13,57.7,52.8,8.129999999999999,0.965279
Anthony Edwards,2022-01-09,34,19,3,6,2,2.0,0.412,0.25,0.519,22.3,-1.4,2,1.0,114.0,112.0,15.2,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,2.6,2.5,1.0,1.8,0.289,0.2217,0.4134,16.36,69.1,64.0,9.65,1.20888
Anthony Edwards,2022-01-11,37,28,4,5,1,0.0,0.476,0.5,0.64,28.7,1.9,3,1.0,123.0,132.0,19.6,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,3.0,3.0,1.1,2.1,0.3365999999999999,0.2717,0.5134000000000001,19.23,81.4,77.2,11.61,1.13284
Anthony Edwards,2022-01-13,38,30,2,4,1,0.0,0.45,0.455,0.65,28.1,7.2,3,1.0,122.0,117.0,20.2,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,3.2,3.4,1.2,2.4,0.3816,0.3172,0.6134000000000001,22.04,93.6,88.9,13.63,0.993903
Anthony Edwards,2022-01-16,28,9,1,2,1,1.0,0.375,0.5,0.533,15.6,-1.7,2,1.0,89.0,99.0,6.0,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,3.3,3.6,1.3,2.6,0.4191,0.3672,0.7134,23.6,102.5,98.8,14.23,0.961803
Anthony Edwards,2022-01-18,39,21,3,3,2,0.0,0.471,0.222,0.56,25.3,-3.4,4,0.75,96.0,114.0,11.7,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,3.6,3.9,1.5,3.0,0.4662,0.3894,0.7884,26.130000000000003,112.1,110.2,15.4,1.04273
Anthony Edwards,2022-01-19,24,20,5,0,0,0.0,0.438,0.4,0.592,27.7,2.3,0,1.0,135.0,138.0,13.1,45,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,3.8,3.7,1.5,2.8,0.4670999999999999,0.3894,0.8084,25.49,115.0,111.4,15.47,1.09827
Anthony Edwards,2022-01-23,31,25,1,4,2,0.0,0.471,0.5,0.636,28.0,4.2,1,0.833,133.0,127.0,19.2,46,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,3.2,3.7,1.6,2.1,0.4774,0.4394,0.825,25.19,120.5,113.0,16.9,1.02978
Anthony Edwards,2022-01-25,39,40,9,0,3,3.0,0.519,0.385,0.628,36.8,12.5,1,0.636,123.0,100.0,30.7,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.8,3.9,3.3,1.8,1.8,0.4646,0.4279,0.7886,26.12,120.2,112.5,17.85,1.00563
Anthony Edwards,2022-01-27,37,27,6,6,1,2.0,0.444,0.182,0.615,27.7,6.7,3,1.0,123.0,123.0,23.0,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,4.0,3.7,1.4,1.9,0.4619,0.4061,0.8219,26.27,121.1,116.3,18.31,0.905958
Anthony Edwards,2022-01-28,37,27,5,10,4,1.0,0.45,0.364,0.596,27.8,12.4,1,0.833,132.0,125.0,27.2,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,3.9,4.0,1.7,2.0,0.4506,0.3758,0.9052,26.8,119.0,118.7,18.59,1.00649
Anthony Edwards,2022-01-30,36,15,3,4,1,0.0,0.375,0.222,0.456,25.6,-10.9,5,1.0,79.0,112.0,5.9,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.2,3.9,3.8,1.6,2.3,0.4469,0.373,0.9052,27.130000000000003,115.5,118.7,17.66,1.17603
Anthony Edwards,2022-02-01,26,5,0,2,0,1.0,0.25,0.167,0.313,13.1,-11.3,0,0.0,83.0,123.0,1.9,51,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,3.5,3.5,1.5,2.0,0.4243,0.3397,0.8051999999999999,25.57,111.5,117.8,15.89,1.04058
